120.2286,36.0622
120.2215,36.0465
120.2315,36.0122
120.2714,35.9945
120.2842,36.0153
120.3052,36.0125
120.3009,35.9837
120.2876,35.9701
120.2529,35.9666
120.1994,35.9197
120.1875,35.8996
120.1688,35.9036
120.1928,35.9331
120.1703,35.9357
120.15,35.9094
120.1265,35.9136
120.0999,35.9043
120.0838,35.8878
120.0561,35.8742
120.0322,35.8334
120.024,35.8074
120.0386,35.7808
120.0205,35.7552
120.0081,35.7193
119.9853,35.7277
119.9546,35.7636
119.9308,35.768
119.9102,35.7544
119.9084,35.7396
119.9373,35.7085
119.9191,35.702
119.9063,35.6828
119.9053,35.658
119.9155,35.6373
119.8909,35.6345
119.8684,35.6125
119.8138,35.6426
119.7915,35.6231
119.7878,35.6037
119.7633,35.5827
119.7494,35.5888
119.7493,35.6202
119.7232,35.624
119.6585,35.5818
119.654,35.5671
119.6288,35.539
119.5986,35.4626
119.5789,35.4549
119.5638,35.417
119.5643,35.3764
119.5361,35.3779
119.5344,35.3457
119.4951,35.3372
119.4571,35.3153
119.4442,35.2912
119.4094,35.2717
119.3968,35.2211
119.3872,35.1989
119.3768,35.1302
119.3908,35.1285
119.3834,35.0991
119.2963,35.0836
119.2858,35.1149
119.2708,35.1204
119.2509,35.1263
119.233,35.1248
119.2128,35.1126
119.1939,35.119
119.1363,35.1008
119.1167,35.0636
119.1071,35.0582
119.0742,35.0613
119.0563,35.057
119.0103,35.0589
118.9867,35.0508
118.9669,35.0511
118.9411,35.0444
118.9339,35.0464
118.9139,35.065
118.9083,35.0628
118.9022,35.0506
118.8634,35.0388
118.8521,35.0261
118.8572,34.9496
118.8181,34.9057
118.801,34.8654
118.7901,34.8509
118.7842,34.8468
118.7595,34.8483
118.7691,34.8285
118.7689,34.7979
118.7621,34.7912
118.7314,34.796
118.7271,34.7795
118.7151,34.7609
118.7229,34.7486
118.7658,34.7423
118.7702,34.7374
118.768,34.7292
118.7299,34.7015
118.6829,34.6849
118.6589,34.7016
118.632,34.6934
118.6111,34.7004
118.5903,34.7192
118.5681,34.7186
118.5502,34.7106
118.5317,34.7193
118.5195,34.7174
118.5181,34.7139
118.5152,34.6982
118.4999,34.6933
118.4913,34.6796
118.4798,34.6761
118.4608,34.6778
118.455,34.6601
118.4635,34.6359
118.4507,34.6217
118.4433,34.6248
118.4311,34.6184
118.4231,34.6075
118.4181,34.592
118.4234,34.5591
118.4347,34.5285
118.4345,34.5133
118.4272,34.493
118.4134,34.4812
118.4056,34.4474
118.3997,34.438
118.3609,34.4217
118.3195,34.4282
118.2899,34.4278
118.2608,34.4093
118.2412,34.4111
118.2242,34.4031
118.2114,34.4035
118.2084,34.3921
